1,-1.18,-15.06,-1.18,0.00,0.00,0,0,0,0,0,0,6631,7
2,-0.98,-0.59,-0.98,5102.14,1344.05,20,2,15,13,47,40,11632,7
3,-1.02,-1.26,-1.02,5102.14,1344.05,20,2,15,13,47,44,16634,7
4,-1.22,-1.02,-1.22,5102.14,1344.05,20,2,15,13,47,50,21636,7
5,-1.22,-1.26,-1.22,5102.13,1344.05,20,2,15,13,47,54,26638,7
6,-1.22,-1.33,-1.22,5102.13,1344.04,20,2,15,13,48,0,31640,7
7,-1.29,-1.41,-1.29,5102.13,1344.04,20,2,15,13,48,4,36640,7
8,-1.18,-1.33,-1.18,5102.14,1344.04,20,2,15,13,48,10,41641,7
9,-1.45,-0.78,-1.45,5102.14,1344.04,20,2,15,13,48,14,46642,7
10,-0.78,-0.98,-0.78,5102.14,1344.04,20,2,15,13,48,20,51643,7
11,-0.90,-1.26,-0.90,5102.13,1344.04,20,2,15,13,48,24,56645,7
12,-6.20,1.29,-6.20,5102.13,1344.04,20,2,15,13,48,28,59980,3
13,-3.10,-2.94,-3.10,5102.13,1344.04,20,2,15,13,48,28,60241,3
14,1.73,2.59,1.73,5102.13,1344.04,20,2,15,13,48,28,60658,2
15,-20.01,18.40,-20.01,5102.13,1344.04,20,2,15,13,48,30,61094,2
16,-1.49,-9.73,-1.49,5102.13,1344.04,20,2,15,13,48,30,61577,2
17,-1.49,-20.01,-1.49,5102.13,1344.04,20,2,15,13,48,30,61628,3
18,-1.49,-20.01,-1.49,5102.13,1344.04,20,2,15,13,48,30,61682,7
19,-1.61,1.37,-1.61,5102.13,1344.04,20,2,15,13,48,30,61885,3
20,-2.86,-2.71,-2.86,5102.13,1344.04,20,2,15,13,48,30,62292,3
21,-4.08,4.39,-4.08,5102.13,1344.05,20,2,15,13,48,32,62757,3
22,-7.57,2.98,-7.57,5102.13,1344.05,20,2,15,13,48,32,63453,2
23,-0.47,-0.90,-0.47,5102.13,1344.05,20,2,15,13,48,32,63960,2
24,-5.22,2.43,-5.22,5102.13,1344.05,20,2,15,13,48,32,64101,2
25,1.73,-3.88,1.73,5102.13,1344.05,20,2,15,13,48,32,64181,2
26,-13.18,2.82,-13.18,5102.13,1344.05,20,2,15,13,48,34,65477,2
27,-7.96,-0.27,-7.96,5102.13,1344.05,20,2,15,13,48,34,65672,2
28,0.82,-2.47,0.82,5102.13,1344.05,20,2,15,13,48,34,66182,2
29,-2.82,5.14,-2.82,5102.13,1344.05,20,2,15,13,48,34,66684,7
30,0.00,0.94,0.00,5102.13,1344.06,20,2,15,13,48,36,67249,3
31,-20.01,20.01,-20.01,5102.13,1344.06,20,2,15,13,48,36,67397,3
32,-0.55,-5.61,-0.55,5102.13,1344.06,20,2,15,13,48,36,67617,2
33,13.93,-20.01,13.93,5102.13,1344.06,20,2,15,13,48,36,67772,3
34,-9.69,9.73,-9.69,5102.13,1344.06,20,2,15,13,48,36,67982,2
35,7.18,-19.69,7.18,5102.13,1344.06,20,2,15,13,48,36,68379,2
36,-13.53,-7.96,-13.53,5102.13,1344.06,20,2,15,13,48,38,69089,1
37,-1.80,3.53,-1.80,5102.13,1344.06,20,2,15,13,48,38,69825,2
38,-6.51,4.28,-6.51,5102.13,1344.06,20,2,15,13,48,38,69919,2
39,-6.75,-5.06,-6.75,5102.13,1344.07,20,2,15,13,48,40,70979,3
40,-1.26,-1.14,-1.26,5102.13,1344.07,20,2,15,13,48,40,71057,3
41,-6.24,2.75,-6.24,5102.13,1344.07,20,2,15,13,48,40,71533,3
42,-2.86,-9.18,-2.86,5102.13,1344.07,20,2,15,13,48,40,71591,3
