1,-0.67,-2.51,-0.67,0.00,0.00,0,0,0,0,0,0,6668,7
2,-0.75,-2.51,-0.75,5101.73,1344.30,13,2,15,15,39,24,11669,7
3,-0.55,-2.47,-0.55,5101.75,1344.33,13,2,15,15,39,28,16671,7
4,-0.51,-2.43,-0.51,5101.75,1344.32,13,2,15,15,39,34,21672,7
5,-0.71,-2.51,-0.71,5101.74,1344.32,13,2,15,15,39,38,26673,7
6,-0.63,-2.51,-0.63,5101.74,1344.31,13,2,15,15,39,44,31674,7
7,-0.75,-1.77,-0.75,5101.74,1344.32,13,2,15,15,39,48,36675,7
8,-0.08,-2.82,-0.08,5101.74,1344.32,13,2,15,15,39,54,41677,7
9,-0.59,-2.63,-0.59,5101.74,1344.32,13,2,15,15,39,58,46680,7
10,-0.67,-2.71,-0.67,5101.74,1344.32,13,2,15,15,40,4,51681,7
11,-0.71,-2.79,-0.71,5101.74,1344.32,13,2,15,15,40,8,56683,7
12,-0.75,-2.75,-0.75,5101.74,1344.32,13,2,15,15,40,14,61684,7
13,-0.78,-2.63,-0.78,5101.74,1344.32,13,2,15,15,40,18,66685,7
14,-0.78,-2.75,-0.78,5101.74,1344.32,13,2,15,15,40,24,71685,7
15,-0.82,-2.71,-0.82,5101.74,1344.32,13,2,15,15,40,28,76686,7
16,-0.75,-2.71,-0.75,5101.74,1344.32,13,2,15,15,40,34,81687,7
17,-0.71,-2.71,-0.71,5101.74,1344.32,13,2,15,15,40,38,86688,7
18,-0.82,-2.67,-0.82,5101.74,1344.32,13,2,15,15,40,44,91689,7
19,-0.63,-2.71,-0.63,5101.74,1344.32,13,2,15,15,40,48,96691,7
20,-0.86,-2.67,-0.86,5101.74,1344.32,13,2,15,15,40,54,101692,7
21,-0.59,-2.63,-0.59,5101.74,1344.32,13,2,15,15,40,58,106693,7
22,-0.71,-2.55,-0.71,5101.74,1344.32,13,2,15,15,41,4,111695,7
23,-0.82,-2.63,-0.82,5101.74,1344.32,13,2,15,15,41,8,116696,7
24,-0.75,-2.79,-0.75,5101.74,1344.32,13,2,15,15,41,14,121697,7
25,-0.82,-2.71,-0.82,5101.74,1344.32,13,2,15,15,41,18,126698,7
26,-0.75,-2.67,-0.75,5101.74,1344.32,13,2,15,15,41,24,131700,7
27,-0.78,-2.67,-0.78,5101.74,1344.32,13,2,15,15,41,28,136702,7
28,-0.78,-2.67,-0.78,5101.74,1344.32,13,2,15,15,41,34,141702,7
29,-0.67,2.04,-0.67,5101.74,1344.32,13,2,15,15,41,38,146703,7
30,-2.90,2.20,-2.90,5101.74,1344.32,13,2,15,15,41,40,146870,2
31,-0.39,-2.94,-0.39,5101.74,1344.32,13,2,15,15,41,44,151704,7
32,-0.82,-2.51,-0.82,5101.74,1344.32,13,2,15,15,41,48,156705,7
33,-0.78,-2.04,-0.78,5101.74,1344.32,13,2,15,15,41,54,161708,7
34,-0.75,-2.04,-0.75,5101.75,1344.32,13,2,15,15,41,58,166707,7
35,-0.78,-2.20,-0.78,5101.75,1344.32,13,2,15,15,42,4,171708,7
36,1.88,1.53,1.88,5101.75,1344.33,13,2,15,15,42,8,176710,7
37,1.73,-4.75,1.73,5101.75,1344.32,13,2,15,15,42,15,181710,7
38,1.45,-1.18,1.45,5101.75,1344.32,13,2,15,15,42,16,183826,2
39,0.16,-3.49,0.16,5101.75,1344.32,13,2,15,15,42,16,184315,3
40,3.37,-5.10,3.37,5101.75,1344.32,13,2,15,15,42,16,184663,2
41,1.73,5.69,1.73,5101.75,1344.31,13,2,15,15,42,19,184948,2
42,-2.12,-5.10,-2.12,5101.75,1344.31,13,2,15,15,42,19,185031,2
43,-2.35,-3.18,-2.35,5101.75,1344.31,13,2,15,15,42,19,185220,3
44,-1.77,1.57,-1.77,5101.75,1344.31,13,2,15,15,42,19,185317,3
45,2.31,-10.40,2.31,5101.75,1344.31,13,2,15,15,42,19,185436,2
46,-1.84,-16.32,-1.84,5101.75,1344.31,13,2,15,15,42,19,185489,2
47,2.98,12.87,2.98,5101.75,1344.31,13,2,15,15,42,19,185628,2
48,-6.90,7.02,-6.90,5101.75,1344.31,13,2,15,15,42,19,185745,2
49,-20.01,12.91,-20.01,5101.75,1344.31,13,2,15,15,42,19,185812,3
50,4.31,-5.37,4.31,5101.75,1344.31,13,2,15,15,42,19,185930,3
51,2.94,8.67,2.94,5101.75,1344.31,13,2,15,15,42,19,186047,2
52,-4.43,4.47,-4.43,5101.75,1344.31,13,2,15,15,42,19,186259,2
53,-2.28,9.53,-2.28,5101.75,1344.31,13,2,15,15,42,19,186378,2
54,-7.92,4.04,-7.92,5101.75,1344.31,13,2,15,15,42,19,186467,2
55,2.08,4.51,2.08,5101.75,1344.31,13,2,15,15,42,19,186571,3
56,-2.59,-0.24,-2.59,5101.75,1344.31,13,2,15,15,42,19,186648,3
57,-5.77,-9.81,-5.77,5101.75,1344.31,13,2,15,15,42,19,186712,7
58,2.31,-19.06,2.31,5101.75,1344.31,13,2,15,15,42,19,186819,2
59,2.75,1.96,2.75,5101.75,1344.31,13,2,15,0,0,15,186890,2
60,-1.29,-9.92,-1.29,5101.75,1344.31,13,2,15,0,0,15,186986,2
61,2.90,3.22,2.90,5101.75,1344.31,13,2,15,0,0,15,187098,2
62,9.65,-19.69,9.65,5101.75,1344.31,13,2,15,0,0,15,187173,3
63,-0.67,-10.98,-0.67,5101.75,1344.31,13,2,15,0,0,15,187278,2
64,-16.87,9.96,-16.87,5101.75,1344.31,13,2,15,0,0,15,187354,3
