1,-1.33,-3.14,-1.33,0.00,0.00,0,0,0,0,0,0,6636,7
2,-1.22,-3.22,-1.22,0.00,0.00,26,1,15,11,49,14,11637,7
3,-1.33,-3.26,-1.33,0.00,0.00,26,1,15,11,49,18,16638,7
4,-1.29,-3.10,-1.29,0.00,0.00,26,1,15,11,49,24,21639,7
5,-1.33,-3.14,-1.33,0.00,0.00,26,1,15,11,49,28,26640,7
6,-1.37,-3.18,-1.37,0.00,0.00,26,1,15,11,49,34,31641,7
7,-1.37,-3.18,-1.37,0.00,0.00,26,1,15,11,49,38,36642,7
8,-1.37,-3.02,-1.37,0.00,0.00,26,1,15,11,49,44,41644,7
9,-1.33,-3.22,-1.33,0.00,0.00,26,1,15,11,49,48,46645,7
10,-1.29,-3.14,-1.29,0.00,0.00,26,1,15,11,49,55,51647,7
11,-1.33,-3.18,-1.33,0.00,0.00,26,1,15,11,49,59,56648,7
12,-1.26,-3.14,-1.26,0.00,0.00,26,1,15,11,50,5,61650,7
13,-1.45,-3.26,-1.45,0.00,0.00,26,1,15,11,50,9,66652,7
14,-1.41,-3.14,-1.41,0.00,0.00,26,1,15,11,50,15,71653,7
15,-1.26,-3.18,-1.26,0.00,0.00,26,1,15,11,50,18,76655,7
16,-1.29,-3.18,-1.29,0.00,0.00,26,1,15,11,50,25,81655,7
17,-1.26,-3.14,-1.26,0.00,0.00,26,1,15,11,50,29,86657,7
18,-1.33,-3.26,-1.33,0.00,0.00,26,1,15,11,50,35,91658,7
19,-1.18,-2.67,-1.18,5101.72,1343.48,26,1,15,11,50,39,96660,7
20,-1.06,-2.67,-1.06,5101.72,1343.48,26,1,15,11,50,45,101660,7
21,-1.14,-2.55,-1.14,5101.72,1343.48,26,1,15,11,50,49,106662,7
22,-1.06,-2.59,-1.06,5101.72,1343.47,26,1,15,11,50,55,111662,7
23,-1.14,-2.59,-1.14,5101.72,1343.47,26,1,15,11,50,59,116663,7
24,-1.02,-2.59,-1.02,5101.72,1343.47,26,1,15,11,51,5,121665,7
25,-1.14,-2.59,-1.14,5101.72,1343.47,26,1,15,11,51,9,126665,7
26,-1.14,-2.63,-1.14,5101.72,1343.47,26,1,15,11,51,15,131667,7
27,-1.06,-2.71,-1.06,5101.72,1343.47,26,1,15,11,51,19,136668,7
28,-1.06,-2.59,-1.06,5101.72,1343.47,26,1,15,11,51,25,141670,7
29,-1.14,-2.55,-1.14,5101.72,1343.47,26,1,15,11,51,29,146671,7
30,-1.14,-2.59,-1.14,5101.72,1343.47,26,1,15,11,51,35,151672,7
31,-0.86,-2.67,-0.86,5101.72,1343.47,26,1,15,11,51,39,156673,7
32,-0.98,-2.55,-0.98,5101.73,1343.47,26,1,15,11,51,45,161674,7
33,-1.14,-2.67,-1.14,5101.73,1343.47,26,1,15,11,51,49,166675,7
34,-1.06,-2.59,-1.06,5101.73,1343.46,26,1,15,11,51,55,171676,7
35,-1.06,-2.71,-1.06,5101.73,1343.46,26,1,15,11,51,59,176678,7
36,-1.06,-2.63,-1.06,5101.73,1343.46,26,1,15,11,52,5,181679,7
37,-1.02,-2.67,-1.02,5101.73,1343.46,26,1,15,11,52,9,186681,7
38,-1.06,-2.59,-1.06,5101.73,1343.46,26,1,15,11,52,15,191682,7
39,-1.02,-2.59,-1.02,5101.73,1343.46,26,1,15,11,52,19,196684,7
40,-1.06,-2.63,-1.06,5101.73,1343.46,26,1,15,11,52,25,201686,7
41,-1.10,-2.63,-1.10,5101.73,1343.46,26,1,15,11,52,29,206686,7
42,-1.02,-2.51,-1.02,5101.72,1343.46,26,1,15,11,52,35,211687,7
43,-1.06,-2.63,-1.06,5101.72,1343.47,26,1,15,11,52,39,216688,7
44,-1.10,-2.59,-1.10,5101.72,1343.47,26,1,15,11,52,45,221690,7
45,-1.14,-2.63,-1.14,5101.72,1343.47,26,1,15,11,52,49,226691,7
46,-1.10,-2.59,-1.10,5101.71,1343.47,26,1,15,11,52,55,231692,7
47,-1.14,-2.55,-1.14,5101.71,1343.47,26,1,15,11,52,59,236694,7
48,-1.06,-2.59,-1.06,5101.71,1343.47,26,1,15,11,53,5,241695,7
49,-1.22,-2.55,-1.22,5101.71,1343.46,26,1,15,11,53,9,246697,7
50,-1.06,-2.67,-1.06,5101.72,1343.46,26,1,15,11,53,15,251697,7
51,-1.06,-2.63,-1.06,5101.72,1343.46,26,1,15,11,53,19,256698,7
52,-1.14,-2.55,-1.14,5101.72,1343.46,26,1,15,11,53,25,261700,7
53,-1.10,-2.59,-1.10,5101.72,1343.46,26,1,15,11,53,29,266701,7
54,-1.02,-2.59,-1.02,5101.72,1343.46,26,1,15,11,53,35,271704,7
1,-1.06,-2.59,-1.06,0.00,0.00,0,0,0,0,0,0,6238,7
2,-1.06,-2.51,-1.06,5101.72,1343.47,26,1,15,11,53,55,11239,7
3,-0.98,-2.67,-0.98,5101.72,1343.47,26,1,15,11,53,59,16241,7
4,-1.10,-2.55,-1.10,5101.72,1343.48,26,1,15,11,54,6,21243,7
5,-1.10,-2.63,-1.10,5101.72,1343.48,26,1,15,11,54,9,26244,7
6,-1.02,-2.71,-1.02,5101.72,1343.49,26,1,15,11,54,15,31246,7
7,-1.14,-2.75,-1.14,5101.72,1343.48,26,1,15,11,54,19,36247,7
8,-1.18,-2.63,-1.18,5101.72,1343.48,26,1,15,11,54,26,41248,7
1,-1.06,-2.67,-1.06,0.00,0.00,0,0,0,0,0,0,6238,7
2,-1.10,-2.63,-1.10,5101.71,1343.47,26,1,15,11,54,50,11239,7
3,-1.14,-2.63,-1.14,5101.71,1343.48,26,1,15,11,54,54,16240,7
4,-1.18,-2.75,-1.18,5101.71,1343.48,26,1,15,11,55,0,21241,7
5,-1.14,-2.67,-1.14,5101.71,1343.48,26,1,15,11,55,4,26242,7
6,-1.06,-2.63,-1.06,5101.71,1343.49,26,1,15,11,55,8,28500,3
7,-1.18,-2.55,-1.18,5101.71,1343.49,26,1,15,11,55,8,28668,3
8,-1.02,-2.67,-1.02,5101.71,1343.49,26,1,15,11,55,8,28724,3
9,-1.02,-2.55,-1.02,5101.71,1343.49,26,1,15,11,55,8,28972,3
10,-0.98,-2.67,-0.98,5101.70,1343.49,26,1,15,11,55,10,31243,7
11,-1.14,-2.55,-1.14,5101.70,1343.49,26,1,15,11,55,12,32553,3
12,-1.14,-2.63,-1.14,5101.70,1343.49,26,1,15,11,55,12,32610,3
13,-0.98,-2.79,-0.98,5101.70,1343.49,26,1,15,11,55,12,32851,3
14,-1.06,-2.67,-1.06,5101.70,1343.49,26,1,15,11,55,12,32901,3
15,-1.06,-2.63,-1.06,5101.70,1343.49,26,1,15,11,55,12,32986,3
16,-1.06,-2.67,-1.06,5101.70,1343.49,26,1,15,11,55,12,33072,3
17,-1.14,-2.59,-1.14,5101.70,1343.49,26,1,15,11,55,12,33838,3
18,-1.02,-2.67,-1.02,5101.70,1343.49,26,1,15,11,55,12,33927,3
19,-1.10,-2.79,-1.10,5101.70,1343.49,26,1,15,11,55,12,34017,3
20,-1.02,-2.63,-1.02,5101.70,1343.49,26,1,15,11,55,12,34135,3
21,-0.98,-2.63,-0.98,5101.70,1343.49,26,1,15,11,55,12,34219,3
22,-1.14,-2.59,-1.14,5101.70,1343.49,26,1,15,11,55,14,34420,3
23,-1.06,-2.63,-1.06,5101.70,1343.49,26,1,15,11,55,14,36245,7
24,-1.06,-2.59,-1.06,5101.70,1343.49,26,1,15,11,55,16,37923,3
25,-1.06,-2.67,-1.06,5101.70,1343.49,26,1,15,11,55,20,40451,3
26,-1.14,-2.59,-1.14,5101.70,1343.49,26,1,15,11,55,20,40926,3
27,-1.14,-2.67,-1.14,5101.70,1343.49,26,1,15,11,55,20,40975,3
28,-0.94,-2.75,-0.94,5101.70,1343.49,26,1,15,11,55,20,41185,3
29,-0.98,-2.63,-0.98,5101.70,1343.49,26,1,15,11,55,20,41246,7
30,-1.06,-2.75,-1.06,5101.70,1343.49,26,1,15,11,55,20,42271,3
31,-1.02,-2.63,-1.02,5101.70,1343.49,26,1,15,11,55,22,43753,3
32,-0.98,-2.63,-0.98,5101.70,1343.49,26,1,15,11,55,24,46246,7
33,-1.06,-2.71,-1.06,5101.70,1343.50,26,1,15,11,55,26,47495,3
34,-1.10,-2.67,-1.10,5101.70,1343.50,26,1,15,11,55,26,47605,3
35,-1.06,-2.59,-1.06,5101.70,1343.50,26,1,15,11,55,28,49927,3
36,-1.02,-2.67,-1.02,5101.70,1343.50,26,1,15,11,55,28,49976,3
37,-1.14,-2.59,-1.14,5101.70,1343.50,26,1,15,11,55,28,50061,3
38,-1.06,-2.59,-1.06,5101.70,1343.50,26,1,15,11,55,28,50147,3
39,-1.02,-2.67,-1.02,5101.70,1343.50,26,1,15,11,55,28,50232,3
40,-1.02,-2.75,-1.02,5101.70,1343.50,26,1,15,11,55,30,50577,3
41,-0.98,-2.63,-0.98,5101.70,1343.50,26,1,15,11,55,30,50685,3
42,-1.06,-2.59,-1.06,5101.70,1343.50,26,1,15,11,55,30,50735,3
43,-1.06,-2.71,-1.06,5101.70,1343.50,26,1,15,11,55,30,51088,3
44,-1.02,-2.63,-1.02,5101.70,1343.50,26,1,15,11,55,30,51184,3
45,-1.18,-2.71,-1.18,5101.70,1343.50,26,1,15,11,55,30,51248,7
46,-0.98,-2.67,-0.98,5101.70,1343.50,26,1,15,11,55,32,54113,3
47,-1.06,-2.67,-1.06,5101.70,1343.50,26,1,15,11,55,34,56154,3
48,-1.14,-2.71,-1.14,5101.70,1343.50,26,1,15,11,55,34,56250,7
49,-1.06,-2.67,-1.06,5101.70,1343.50,26,1,15,11,55,36,58001,3
50,-0.98,-2.71,-0.98,5101.70,1343.50,26,1,15,11,55,36,58180,3
51,-0.98,-2.71,-0.98,5101.69,1343.50,26,1,15,11,55,38,58439,3
52,-0.98,-2.82,-0.98,5101.69,1343.50,26,1,15,11,55,38,59379,3
53,-1.14,-2.71,-1.14,5101.69,1343.50,26,1,15,11,55,40,60494,3
54,-0.98,-2.59,-0.98,5101.69,1343.50,26,1,15,11,55,40,61250,7
55,-0.98,-2.67,-0.98,5101.69,1343.50,26,1,15,11,55,40,61691,3
56,-1.10,-2.71,-1.10,5101.69,1343.50,26,1,15,11,55,40,61743,3
57,-1.14,-2.67,-1.14,5101.69,1343.50,26,1,15,11,55,40,61826,3
58,-1.06,-2.67,-1.06,5101.69,1343.50,26,1,15,11,55,40,61912,3
59,-1.10,-2.63,-1.10,5101.69,1343.50,26,1,15,11,55,40,61997,3
60,-1.10,-2.67,-1.10,5101.69,1343.50,26,1,15,11,55,40,62082,3
61,-1.02,-2.59,-1.02,5101.69,1343.50,26,1,15,11,55,40,62167,3
62,-1.10,-2.71,-1.10,5101.69,1343.50,26,1,15,11,55,40,62253,3
63,-1.06,-2.71,-1.06,5101.69,1343.50,26,1,15,11,55,42,62338,3
64,-1.06,-2.71,-1.06,5101.69,1343.50,26,1,15,11,55,42,62423,3
65,-1.06,-2.63,-1.06,5101.69,1343.50,26,1,15,11,55,42,62509,3
66,-1.14,-2.67,-1.14,5101.69,1343.50,26,1,15,11,55,42,62594,3
67,-1.02,-2.63,-1.02,5101.69,1343.50,26,1,15,11,55,42,62679,3
68,-1.02,-2.63,-1.02,5101.69,1343.50,26,1,15,11,55,42,62764,3
69,-1.02,-2.67,-1.02,5101.69,1343.50,26,1,15,11,55,42,62850,3
70,-1.02,-2.67,-1.02,5101.69,1343.50,26,1,15,11,55,42,62935,3
71,-0.98,-2.71,-0.98,5101.69,1343.50,26,1,15,11,55,42,63020,3
72,-1.10,-2.63,-1.10,5101.69,1343.50,26,1,15,11,55,42,63106,3
73,-1.14,-2.67,-1.14,5101.69,1343.50,26,1,15,11,55,42,63191,3
74,-1.02,-2.67,-1.02,5101.69,1343.50,26,1,15,11,55,42,63276,3
75,-1.02,-2.63,-1.02,5101.69,1343.50,26,1,15,11,55,42,63361,3
76,-1.02,-2.67,-1.02,5101.69,1343.50,26,1,15,11,55,42,63447,3
77,-1.02,-2.71,-1.02,5101.69,1343.50,26,1,15,11,55,42,63532,3
78,-1.06,-2.71,-1.06,5101.69,1343.50,26,1,15,11,55,42,63617,3
79,-1.06,-2.67,-1.06,5101.69,1343.50,26,1,15,11,55,42,63703,3
80,-1.06,-2.75,-1.06,5101.69,1343.50,26,1,15,11,55,42,63788,3
81,-1.14,-2.67,-1.14,5101.69,1343.50,26,1,15,11,55,42,63873,3
82,-1.06,-2.59,-1.06,5101.69,1343.50,26,1,15,11,55,42,63958,3
83,-1.02,-2.67,-1.02,5101.69,1343.50,26,1,15,11,55,42,64044,3
84,-1.06,-2.67,-1.06,5101.69,1343.50,26,1,15,11,55,42,64129,3
85,-0.98,-2.71,-0.98,5101.69,1343.50,26,1,15,11,55,42,64214,3
86,-1.06,-2.67,-1.06,5101.69,1343.50,26,1,15,11,55,42,64299,3
87,-1.10,-2.71,-1.10,5101.69,1343.50,26,1,15,11,55,42,64385,3
88,-1.06,-2.67,-1.06,5101.69,1343.50,26,1,15,11,55,42,64470,3
89,-1.10,-2.63,-1.10,5101.69,1343.50,26,1,15,11,55,42,64555,3
90,-1.06,-2.63,-1.06,5101.69,1343.50,26,1,15,11,55,42,64641,3
91,-1.02,-2.71,-1.02,5101.69,1343.50,26,1,15,11,55,42,64726,3
92,-1.10,-2.71,-1.10,5101.69,1343.50,26,1,15,11,55,42,64811,3
93,-1.10,-2.63,-1.10,5101.69,1343.50,26,1,15,11,55,42,64896,3
94,-1.02,-2.63,-1.02,5101.69,1343.50,26,1,15,11,55,42,64982,3
95,-1.06,-2.71,-1.06,5101.69,1343.50,26,1,15,11,55,42,65067,3
96,-1.06,-2.71,-1.06,5101.69,1343.50,26,1,15,11,55,42,65152,3
97,-1.14,-2.71,-1.14,5101.69,1343.50,26,1,15,11,55,42,65238,3
98,-1.02,-2.63,-1.02,5101.69,1343.50,26,1,15,11,55,42,65323,3
99,-1.06,-2.67,-1.06,5101.69,1343.50,26,1,15,11,55,42,65408,3
100,-1.06,-2.59,-1.06,5101.69,1343.50,26,1,15,11,55,42,65501,3
101,-1.14,-2.63,-1.14,5101.69,1343.50,26,1,15,11,55,42,65580,3
102,-1.14,-2.71,-1.14,5101.69,1343.50,26,1,15,11,55,42,65666,3
103,-0.98,-2.71,-0.98,5101.69,1343.50,26,1,15,11,55,42,65752,3
104,-1.10,-2.63,-1.10,5101.69,1343.50,26,1,15,11,55,42,65839,3
105,-1.14,-2.71,-1.14,5101.69,1343.50,26,1,15,11,55,42,65925,3
106,-1.14,-2.67,-1.14,5101.69,1343.50,26,1,15,11,55,42,66011,3
107,-1.14,-2.67,-1.14,5101.69,1343.50,26,1,15,11,55,42,66097,3
108,-1.06,-2.63,-1.06,5101.69,1343.50,26,1,15,11,55,42,66184,3
109,-1.02,-2.71,-1.02,5101.69,1343.50,26,1,15,11,55,42,66270,3
110,-1.02,-2.71,-1.02,5101.69,1343.50,26,1,15,11,55,42,66326,7
111,-1.06,-2.63,-1.06,5101.69,1343.50,26,1,15,11,55,42,66432,3
112,-1.06,-2.75,-1.06,5101.69,1343.50,26,1,15,11,55,42,66518,3
113,-1.10,-2.71,-1.10,5101.69,1343.50,26,1,15,11,55,42,66604,3
114,-1.02,-2.82,-1.02,5101.69,1343.50,26,1,15,11,55,42,66690,3
115,-0.98,-2.67,-0.98,5101.69,1343.50,26,1,15,11,55,42,66777,3
116,-1.10,-2.71,-1.10,5101.69,1343.50,26,1,15,11,55,42,66863,3
117,-1.06,-2.63,-1.06,5101.69,1343.50,26,1,15,11,55,42,66949,3
118,-0.98,-2.71,-0.98,5101.69,1343.50,26,1,15,11,55,42,67036,3
119,-0.98,-2.67,-0.98,5101.69,1343.50,26,1,15,11,55,42,67122,3
120,-1.06,-2.67,-1.06,5101.69,1343.50,26,1,15,11,55,42,67208,3
121,-0.98,-2.59,-0.98,5101.69,1343.50,26,1,15,11,55,42,67294,3
122,-1.22,-2.71,-1.22,5101.69,1343.50,26,1,15,11,55,42,67381,3
123,-1.06,-2.59,-1.06,5101.69,1343.50,26,1,15,11,55,42,67467,3
124,-1.06,-2.71,-1.06,5101.69,1343.50,26,1,15,11,55,42,67553,3
125,-1.02,-2.67,-1.02,5101.69,1343.50,26,1,15,11,55,42,67640,3
126,-1.02,-2.67,-1.02,5101.69,1343.50,26,1,15,11,55,42,67726,3
127,-1.06,-2.59,-1.06,5101.69,1343.50,26,1,15,11,55,42,67812,3
128,-1.10,-2.63,-1.10,5101.69,1343.50,26,1,15,11,55,42,67899,3
129,-1.14,-2.67,-1.14,5101.69,1343.50,26,1,15,11,55,42,67985,3
130,-1.10,-2.63,-1.10,5101.69,1343.50,26,1,15,11,55,42,68071,3
131,-1.02,-2.67,-1.02,5101.69,1343.50,26,1,15,11,55,42,68157,3
132,-1.02,-3.26,-1.02,5101.68,1343.51,26,1,15,11,55,50,71173,3
133,-1.10,-2.71,-1.10,5101.68,1343.51,26,1,15,11,55,50,71328,7
134,-1.10,-2.75,-1.10,5101.68,1343.54,26,1,15,11,55,54,76328,7
135,-1.02,-2.71,-1.02,5101.68,1343.57,26,1,15,11,56,0,81329,7
136,-1.18,-2.71,-1.18,5101.68,1343.59,26,1,15,11,56,4,86330,7
137,-1.10,-2.86,-1.10,5101.68,1343.60,26,1,15,11,56,10,91332,7
138,-1.10,-2.71,-1.10,5101.67,1343.59,26,1,15,11,56,14,96332,7
139,-1.18,-2.75,-1.18,5101.68,1343.58,26,1,15,11,56,20,101334,7
140,-1.06,-2.75,-1.06,5101.67,1343.58,26,1,15,11,56,25,106334,7
141,-1.06,-2.79,-1.06,5101.68,1343.58,26,1,15,11,56,31,111335,7
142,-1.10,-2.82,-1.10,5101.68,1343.57,26,1,15,11,56,34,116337,7
143,-1.02,-2.82,-1.02,5101.68,1343.56,26,1,15,11,56,41,121339,7
144,-1.14,-2.75,-1.14,5101.68,1343.56,26,1,15,11,56,45,126339,7
145,-1.18,-2.75,-1.18,5101.68,1343.56,26,1,15,11,56,51,131340,7
146,-1.14,-2.75,-1.14,5101.68,1343.56,26,1,15,11,56,55,136342,7
147,-1.10,-2.67,-1.10,5101.68,1343.55,26,1,15,11,57,1,141343,7
148,-1.10,-2.75,-1.10,5101.68,1343.55,26,1,15,11,57,5,146344,7
149,-1.10,-2.71,-1.10,5101.68,1343.55,26,1,15,11,57,11,151344,7
150,-0.94,-2.82,-0.94,5101.68,1343.54,26,1,15,11,57,14,156346,7
